EFRWT	CDT
XWPFI	JJ
yyQM	yyQM

IF	VB
SIMWKIN	VB
L	IN
H	H
DEH	NN
F	REL
KIWM	RB
ALW	JJ
HN	MOD
FTI	CDT
H	H
BEIWT	NN
H	H
DWXQWT	JJ
BIWTR	MOD
FL	POS
H	H
EWLM	NN
yyDOT	yyDOT

AK	CC
APFR	VB
LWMR	VB
B	IN
BIJXWN	NN
yyCM	yyCM
F	REL
AP	MOD
LA	RB
DWLR	NN
AXD	CD
MBIN	VB
LMELH	RBR
M	IN
05	CD
MILIARD	CD
H	H
DWLRIM	yyELPS
F	REL
HWCIAW	yyELPS
QRNWT	NNT
BIN	IN
9791	CD
L	IN
9891	CD
LA	RB
HWQDF	VB
L	IN
HBHRTN	NN
yyDOT	yyDOT

HAM	HAM
H	H
KSP	NN
DWXP	VB
AT	AT
H	H
REIWNWT	NN
AW	CC
FMA	QW
ZWKIM	VB
H	H
REIWNWT	NN
L	IN
TMIKH	NN
KSPIT	JJ
BZKWT	IN
ERKM	NN
W	CC
H	H
XIDWF	NN
F	REL
B	IN
HM	PRP
yyQM	yyQM

KDI	IN
LENWT	PRP
EL	IN
FALWT	NN
ALW	JJ
ELI	IN
ATH	PRP
LHFTQE	VB
QWDM	RB
L	IN
HKL	NN
B	IN
AI	MOD
yyDASH	yyDASH
ALW	JJ
HRHWRIM	VB
QWSMIIM	VB
EL	IN
JBEH	NN
FL	POS
H	H
HISJWRIH	NN
yyCM	yyCM
W	CC
LHQDIF	VB
MXFBH	NN
L	IN
DIALQJIQH	NN
HGLIANIT	JJ
yyCM	yyCM
L	IN
TIAWRIWT	VB
EL	IN
MQWMW	NN
FL	POS
H	H
ADM	NN
H	H
GDWL	JJ
B	IN
H	H
HISJWRIH	NN
W	CC
KK	PRP
HLAH	RB
yyDOT	yyDOT

W	CC
ZH	PRP
AINW	RB
MBCE	NN
M	IN
H	H
SWG	NN
F	REL
IF	VB
LGFT	yyELPS
ALI	IN
HWA	AGR
LLA	yyELPS
MIMWN	NNT
NKBD	yyELPS
yyDOT	yyDOT

H	H
IKWLT	NN
LXZWT	POS
TWCAWT	NNT
BXIRWT	NN
B	IN
ARCWT	NNT
H	H
BRIT	NN
BAMCEWT	IN
SQRI	CDT
DET	NNT
QHL	NN
EFWIH	JJ
LHCJMCM	VB
B	IN
H	H
FNIM	NN
H	H
BAWT	JJ
ED	IN
L	IN
H	H
MINIMWM	NN
yyDOT	yyDOT

KIFLWNWT	yyELPS
XIZWI	yyELPS
KBR	RB
NRAW	yyELPS
B	ZVL
KMH	WDT
M	ZVL
MIRWCI	JJT
H	ZVL
BXIRWT	NN
FL	POS
H	H
FBWE	NN
yyDOT	yyDOT

H	H
AFMH	NN
AINH	RB
B	IN
H	H
FIJH	NN
AW	CC
B	IN
H	H
MDGM	NN
yyCM	yyCM
ALA	CC
B	IN
FTI	CDT
EWBDWT	NN
yyCLN	yyCLN
yyLRB	yyLRB
1	WDT
yyRRB	yyRRB
AMRIQAIM	yyELPS
AINM	RB
MTENIINIM	yyELPS
BIWTR	MOD
B	IN
H	H
THLIK	NN
H	H
ALQJWRLI	JJ
yyCM	yyCM
W	CC
GM	MOD
ALH	PRP
H	REL
IWDEIM	VB
BED	IN
MI	QW
HIW	VB
RWCIM	VB
LHCBIE	VB
AINM	RB
IWDEIM	VB
ED	IN
H	H
RGE	NN
H	H
AXRWN	JJ
AM	IN
IJRXW	NNP
LHCBIE	VB
yyDOT	yyDOT

RQ	MOD
35	NNT
O	NN
M	IN
HM	PRP
HCBIEW	VB
B	IN
IWM	NNT
G	NNP
B	IN
H	H
BXIRWT	NN
L	IN
H	H
QWNGRS	NN
W	CC
L	IN
MWFLI	NNT
H	H
MDINWT	NN
yyDOT	yyDOT

yyLRB	yyLRB
2	CDT
yyRRB	yyRRB
TXNT	yyELPS
H	H
QLPI	JJT
FWB	RB
AINH	yyELPS
MQWM	NNT
H	REL
HCBEH	yyELPS
H	H
HKRXI	yyELPS
H	ZVL
IXID	JJ
yyDOT	yyDOT

B	IN
QLIPWRNIH	yyELPS
HCBIEW	yyELPS
HFNH	RB
LA	MOD
PXWT	RBR
M	IN
20	CD
O	NN
M	IN
BELI	NNT
ZKWT	NNT
H	H
BXIRH	NN
B	IN
H	H
DWAR	NN
yyCM	yyCM
LA	MOD
MPNI	IN
F	COM
HIW	VB
B	IN
ARC	NN
AXRT	JJ
yyCM	yyCM
AW	CC
B	IN
IBFT	yyELPS
AXRT	RB
yyCM	yyELPS
ALA	CC
MPNI	yyELPS
F	REL
HEDIPW	yyELPS
AT	AT
H	ZVL
NWXWT	JJ
H	HAM
KRWKH	yyELPS
B	IN
MILWI	yyELPS
JWPSI	JJT
H	REL
HCBEH	yyELPS
BIN	MOD
KWTLI	yyELPS
BITM	NN
yyDOT	yyDOT

IITKN	VB
MAWD	RB
F	COM
B	IN
H	H
HCBEH	NN
B	IN
H	H
QLPI	JJT
HITH	AUX
IDH	yyELPS
FL	POS
H	REL
MWEMDT	JJT
H	ZVL
DMWQRJIT	JJ
L	IN
H	H
MWFL	NN
yyCM	yyCM
DIAN	NNP
PIINSJIIN	NNP
yyCM	yyCM
EL	IN
H	H
ELIWNH	NN
yyDOT	yyDOT

KNRAH	MOD
RQ	MOD
BZKWT	IN
H	H
HCBEH	NN
B	IN
H	H
DWAR	NN
HCLIX	VB
LBSWP	RB
H	H
SNAJWR	NN
PIJ	NNP
WWILSWN	NNP
LNCX	VB
yyCM	yyCM
B	IN
HPRF	NN
QJN	JJ
yyDOT	yyDOT

MFIMTM	NN
FL	POS
EWRKI	NNT
SQRIM	yyELPS
B	IN
H	HAM
FNIM	yyELPS
H	H
BAWT	yyELPS
THIH	AUX
LBRR	yyELPS
TXILH	RB
HAM	HAM
H	REL
NFAL	yyELPS
MTKWWN	VB
LHCBIE	yyELPS
yyCM	yyCM
W	CC
BAM	VB
AIN	VB
HWA	PRP
MTKWWN	VB
LHCBIE	VB
H	COM
IITKN	VB
F	COM
B	IN
KL	DT
ZAT	PRP
ICBIE	VB
BAMCEWT	IN
H	H
DWAR	NN
yyDOT	yyDOT

L	IN
DUR	NN
GWN	yyELPS
SILR	JJT
yyCM	yyCM
NFIA	yyELPS
AWNIBRSIJT	NNT
BWSJWN	yyELPS
F	REL
HTMWDD	yyELPS
EL	IN
KHWNT	AGR
MWFL	ZVL
MSCWSJS	yyELPS
yyCM	yyCM
HITH	yyELPS
TIAWRIH	JJT
FLMH	yyELPS
EL	IN
AI	yyELPS
yyDASH	yyDASH
H	ZVL
HTAMH	JJT
FL	POS
SQRI	yyELPS
DET	NNT
QHL	NN
L	IN
H	H
MCIAWT	NN
H	H
ALQJWRLIT	JJ
yyDOT	yyDOT

HWA	PRP
HIH	AUX
QWRBN	NN
FL	POS
AI	MOD
yyDASH	yyDASH
HTAMH	JJ
K	IN
H	H
ZAT	PRP
yyDOT	yyDOT

H	H
SQRIM	yyELPS
XZW	yyELPS
L	IN
HWA	AGR
TBWSH	yyELPS
NICXT	JJT
B	IN
H	H
BXIRWT	NN
H	H
MWQDMWT	JJ
FL	POS
H	H
MPLGH	NN
H	H
DMWQRJIT	JJ
yyCM	yyCM
B	IN
XWDF	NNT
SPJMBR	NNP
yyDOT	yyDOT

HWA	PRP
HDHIM	VB
AT	AT
MPLGTW	NN
yyCM	yyCM
AT	AT
MDINTW	yyELPS
W	CC
AT	AT
ARHUB	NNP
B	IN
H	H
NICXWN	NN
yyDOT	yyDOT

BMHLK	IN
MERKT	NNT
H	H
BXIRWT	NN
H	H
KLLIT	JJ
HELH	VB
SILBR	VB
AT	AT
H	H
HSBR	NN
H	H
BA	JJ
L	IN
AI	NNT
yyDASH	yyDASH
H	H
HTAMWT	NN
yyDOT	yyDOT

yyQUOT	yyQUOT
AMRIQAIM	NN
yyQUOT	yyQUOT
yyCM	yyCM
AMR	VB
yyCM	yyCM
yyQUOT	yyQUOT
MTREMIM	VB
EL	IN
ECM	NNT
H	H
FALH	NN
AIK	QW
TCBIE	VB
yyDOT	yyDOT

SWP	RB
SWP	RB
yyCM	yyCM
KL	DT
ENIIN	NNT
H	H
HCBEH	NN
H	H
XWPFIT	JJ
HWA	AGR
PWNQCIH	yyELPS
FL	POS
SWDIWTH	JJT
yyDOT	yyDOT

KAFR	IN
MJLPN	VB
ALI	IN
HM	PRP
MIFHW	NN
yyCM	yyCM
F	COM
AIN	RB
HM	PRP
MKIRIM	VB
yyCM	yyCM
W	CC
FWAL	VB
yyCM	yyCM
AIK	QW
TCBIEW	JJT
yyCM	yyCM
AIN	yyELPS
HM	PRP
BJWXIM	yyELPS
LEWLM	RB
MIHW	yyELPS
yyCM	yyCM
W	CC
MDWE	QW
HWA	PRP
FWAL	VB
yyDOT	yyDOT

AWLI	RB
HWA	PRP
H	H
FKN	JJ
yyQM	yyQM

AWLI	RB
HWA	PRP
IDID	yyELPS
yyCM	yyCM
H	yyELPS
MNSH	VB
LHKFIL	yyELPS
AT	AT
HM	AGR
yyQM	yyQM

AWLI	RB
HWA	PRP
H	H
BWS	NN
yyCM	yyCM
H	REL
MTKWWN	VB
LEFWT	VB
JIHWR	NN
PWLIJI	JJ
B	IN
H	H
MFRD	NN
yyQM	yyQM

W	CC
AZ	RB
HM	PRP
MTRGZIM	JJ
W	CC
MFQRIM	JJ
yyQUOT	yyQUOT
yyDOT	yyDOT

B	IN
H	H
IWM	NN
F	REL
FMETI	VB
AT	AT
H	H
TIAWRIH	JJT
H	ZVL
ZW	PRP
MPI	yyELPS
SILBR	JJT
PRSM	yyELPS
H	H
EITWN	WDT
yyQUOT	yyQUOT
BWSJWN	yyELPS
GLWB	WDT
yyQUOT	yyQUOT
SQR	yyELPS
yyCM	yyCM
F	REL
HRAH	VB
LRAFWNH	RB
ITRWN	NN
L	IN
SILBR	NN
EL	IN
PNI	NNT
IRIBW	NN
H	H
RPWBLIQAI	JJ
yyCM	yyCM
WILIAM	NNP
WWLD	NNP
yyDOT	yyDOT

KEBWR	IN
FBWE	NN
HTRXB	POS
H	H
ITRWN	NN
ED	IN
9	CD
O	NN
yyCM	yyCM
W	CC
B	IN
MSCWSJS	yyELPS
HIW	AUX
ANFIM	yyELPS
MFWKNEIM	VB
B	ZVL
NICXWNW	yyELPS
FL	POS
SILBR	JJT
yyDOT	yyDOT

HWA	PRP
NWCX	VB
HFBWE	RB
B	IN
HPRF	NN
FL	POS
FNI	CDT
AXWZIM	NN
yyDOT	yyDOT

SILBR	NNP
HIH	AUX
AWLI	MOD
H	H
DMWT	NN
H	H
PWLIJIT	JJ
H	H
MRTQT	JJ
yyCM	yyCM
H	H
MWRKBT	JJ
W	CC
H	H
MSWKNT	JJ
BIWTR	MOD
B	IN
MERKT	NNT
H	H
BXIRWT	NN
FL	IN
0991	CD
yyDOT	yyDOT

HWA	AGR
AINJLQJWAL	yyELPS
RWDNI	JJT
yyCM	yyCM
F	yyELPS
HTIIXS	yyELPS
B	IN
BWZ	yyELPS
MTNFA	yyELPS
L	IN
KL	DT
FALH	NN
F	REL
NFAL	VB
yyCM	yyCM
W	CC
L	IN
KL	DT
HERH	NN
FL	POS
IRIB	NN
PWLIJI	JJ
yyDOT	yyDOT

HWA	AGR
HFMIE	yyELPS
HKRZWT	JJT
FERWRIITIWT	JJT
B	ZVL
GNWT	JJT
MIEWJIM	yyELPS
ATNIIM	yyELPS
W	CC
NGD	yyELPS
QBWCWT	NNT
AWKLWSIIH	yyELPS
XLFWT	yyELPS
yyDOT	yyDOT

HWA	PRP
GIDP	VB
B	IN
H	H
RBIM	NN
AT	IN
IRIBW	NN
yyLRB	yyLRB
yyQUOT	yyQUOT
BN	NNT
KLBH	NNP
yyCM	yyCM
TWQE	VB
SKIN	NN
B	IN
H	H
GB	NN
yyQUOT	yyQUOT
yyCM	yyCM
AMR	VB
ELI	IN
HWA	PRP
B	IN
RAIWN	NN
EITWNAI	NN
yyRRB	yyRRB
yyDOT	yyDOT

HWA	PRP
CWWX	VB
EL	IN
EITWNAIM	NN
MPWRSMIM	yyELPS
B	IN
RFTWT	yyELPS
JLWWIZIH	NN
ARCIWT	yyELPS
yyDOT	yyDOT

LEWMT	IN
ZAT	PRP
HWA	PRP
GM	MOD
HFMIE	yyELPS
MSR	VB
PWLIJI	yyELPS
RB	JJT
yyDASH	yyDASH
TWKN	NN
yyCM	yyCM
F	REL
B	IN
HWA	PRP
HDGIF	VB
IWTR	RBR
M	IN
KL	DT
ENIIN	NN
AXR	JJ
AT	AT
MFBR	NNT
H	H
XINWK	NN
B	IN
AMRIQH	NNP
yyCM	yyCM
W	CC
HCIE	VB
XLWPWT	NN
RCINIWT	JJ
yyDOT	yyDOT

HWA	PRP
FKNE	VB
HRBH	DT
M	ZVL
FWMEIW	JJT
F	REL
IF	yyELPS
L	IN
HWA	AGR
H	ZVL
MIWMNWT	JJ
H	HAM
NXWCH	yyELPS
LHIWT	VB
MWFL	ZVL
yyDOT	yyDOT

ABL	CC
MZGW	VB
W	CC
HLIKWTIW	VB
HJILW	AT
PXD	NN
EL	IN
SBIBWTIW	NNP
yyDOT	yyDOT

AM	IN
EL	IN
PRNQLIN	NN
DLANW	JJ
RWZWWLJ	VB
AMRW	VB
F	COM
IF	VB
L	IN
HWA	PRP
yyQUOT	yyQUOT
MWX	yyELPS
M	IN
MDRGH	yyELPS
FNIIH	yyELPS
W	ZVL
JMPRMNJ	JJT
M	IN
MDRGH	yyELPS
RAFWNH	JJ
yyQUOT	yyQUOT
yyCM	yyCM
HNH	RB
EL	IN
SILBR	NNP
HIH	AUX
APFR	VB
LWMR	VB
BDIWQ	RB
AT	AT
H	H
HIPK	NN
yyDOT	yyDOT

B	IN
H	H
32	CD
B	IN
AWQJWBR	NNP
HTPELH	VB
MMN	IN
HWA	PRP
BELT	NNT
JWR	yyELPS
B	IN
H	HAM
EITWN	WDT
yyQUOT	yyQUOT
BWSJWN	yyELPS
GLWB	WDT
yyQUOT	yyQUOT
B	ZVL
MLIM	yyELPS
H	H
IAWT	yyELPS
L	IN
MERICH	JJT
BT	NN
21	JJ
yyCLN	yyCLN
yyQUOT	yyQUOT
HWA	PRP
EFH	VB
B	IN
XWDFIM	NN
AXDIM	JJ
LMEN	IN
CXWT	NNT
H	H
DIBWR	NN
MH	QW
F	COM
LQX	VB
L	IN
H	H
XBRH	NN
FNIM	NN
KDI	IN
LEFWT	VB
LMEN	IN
JLWWIZIH	NN
CBEWNIT	yyELPS
yyELPS	yyELPS
AM	HAM
DIBWR	yyELPS
HIH	AUX
SPWRJ	yyELPS
AWLIMPI	JJ
yyCM	HAM
HWA	AGR
HIH	AUX
ZWKH	yyELPS
B	IN
MDLIIT	yyELPS
H	H
ZHB	yyELPS
yyELPS	yyELPS
SILBR	JJT
KH	RB
JWB	yyELPS
yyCM	yyCM
ED	yyELPS
F	COM
HWA	AGR
GWRM	yyELPS
L	IN
ANGLIT	yyELPS
LHIFME	yyELPS
KMW	IN
CRPTIT	yyELPS
yyELPS	yyELPS
AM	HAM
IIBXR	JJT
yyCM	yyCM
THIH	AUX
L	IN
KWLNW	PRP
H	H
HZDMNWT	NN
LLMWD	VB
MMN	IN
HWA	PRP
LHIWT	VB
SJWDNJIM	NN
B	IN
KITTW	NNT
H	H
ENQIT	NN
yyCM	yyCM
H	H
NQRAT	yyELPS
MSCWSJS	yyELPS
yyQUOT	yyQUOT
yyDOT	yyDOT

ABL	CC
BDIWQ	RB
H	H
REIWN	NN
H	H
ZH	JJ
H	H
CWRK	NN
LHIWT	VB
ARBE	CD
FNIM	NN
ARWKWT	JJ
SJWDNJIM	NN
B	IN
KITTW	NN
FL	POS
PRWPSWR	NN
IHIR	JJ
FLX	VB
MSPR	DT
MPTIE	NN
FL	POS
ANFI	NNT
FMAL	NN
L	IN
ZRWEWTIW	NN
FL	POS
H	H
RPWBLIQN	NN
H	H
FMRN	JJ
WILIAM	NNP
WWLD	NNP
yyDOT	yyDOT

HWA	PRP
LBBI	VB
yyCM	yyCM
XIIKN	RB
yyCM	yyCM
MSWGL	VB
LHTBDX	VB
EL	IN
XFBWN	NNT
ECMW	PRP
yyCM	yyCM
W	CC
LWQX	VB
AT	AT
H	H
XIIM	NN
QCT	MOD
PXWT	RBR
B	IN
RCINWT	CD
yyDOT	yyDOT

AILW	RB
NICX	VB
SILBR	NN
yyCM	yyCM
ITKN	VB
MAWD	RB
F	COM
HIH	VB
MNSH	VB
BEWD	IN
FNTIIM	NN
yyCM	yyCM
AW	CC
BEWD	IN
FF	CD
FNIM	NN
yyCM	yyCM
LHTMWDD	VB
EL	IN
H	H
NFIAWT	NN
yyDOT	yyDOT

ALI	NNP
WIZL	NNP
yyCM	yyCM
PRWPSWR	NN
B	IN
AWNIBRSIJT	NNT
BWSJWN	NNP
yyCM	yyCM
F	REL
SILBR	JJT
HTAMC	JJT
HRBH	MOD
LMEN	yyELPS
ZKIITW	yyELPS
B	IN
PRS	yyELPS
NWBL	yyELPS
L	IN
FLWM	yyELPS
yyCM	yyCM
TMK	yyELPS
BGLWI	JJT
B	IN
MWEMDWTW	yyELPS
L	IN
MFRT	NNT
H	H
MWFL	NN
yyDOT	yyDOT

HWA	PRP
HIH	AUX
APILW	RB
MSWGL	VB
LRAWT	VB
AWT	AT
HWA	PRP
MKHN	VB
B	IN
H	H
BIT	NN
H	H
LBN	JJ
yyDOT	yyDOT

yyQUOT	yyQUOT
MDWE	QW
LA	RB
yyQM	yyQM
yyQUOT	yyQUOT
yyCM	yyCM
FAL	VB
yyDOT	yyDOT

yyQUOT	yyQUOT
GM	MOD
EL	IN
RWNLD	NNT
RIIGN	NNT
AIF	NN
LA	RB
HIH	AUX
MAMIN	JJ
yyQUOT	yyQUOT
yyDOT	yyDOT

H	H
HFWWAH	NN
H	H
ZW	JJ
yyCM	yyCM
EL	IN
KL	DT
TWCAWTIH	NN
yyCM	yyCM
TIXSK	VB
MAT	IN
ANXNW	PRP
yyDOT	yyDOT

SILBR	NNP
XZR	VB
HFBWE	RB
L	IN
H	H
AWNIBRSIJH	NN
yyCM	yyCM
KWES	yyELPS
W	CC
MTWSKL	yyELPS
IWTR	RBR
M	ZVL
AI	MOD
yyDASH	yyDASH
PEM	NN
yyDOT	yyDOT

H	H
MPLGWT	NN
H	H
PWLIJIWT	JJ
B	IN
ARHUB	NNP
MTXILWT	VB
KBR	RB
AT	AT
HKNWTIHN	NN
LQRAT	IN
H	H
SIBWB	NN
H	H
BA	JJ
yyCM	yyCM
B	IN
2991	CD
yyDOT	yyDOT

AZ	RB
IIBXR	VB
LA	RB
RQ	MOD
H	H
QWNGRS	NN
yyCM	yyCM
ALA	CC
GM	MOD
H	H
NFIA	NN
yyDOT	yyDOT

RQ	MOD
ARBE	CD
PEMIM	NN
B	IN
521	NNT
H	H
FNH	NN
H	H
AXRWNWT	JJ
LA	RB
HCLIX	VB
NFIA	NN
LXZWR	VB
W	CC
LHIBXR	RB
yyCM	yyCM
AM	IN
RCH	VB
yyDOT	yyDOT

ED	IN
LPNI	IN
XWDFIIM	NN
LA	RB
HITH	AUX
SIBH	NN
JWBH	JJ
LHNIX	VB
F	COM
GWRG	MOD
BWF	NNP
IHIH	AUX
H	H
MQRH	NN
H	H
XMIFI	JJ
yyDOT	yyDOT

ABL	CC
MAZ	IN
NKFL	NNT
BWF	NNP
B	IN
JIPWLW	NN
B	IN
PRFT	NNT
H	H
TQCIB	NN
yyCM	yyCM
HSTBK	JJT
B	ZVL
HTKTFWIWT	ZVL
yyDASH	yyDASH
SRQ	JJT
EM	IN
H	HAM
DMWQRJIM	yyELPS
yyCM	yyCM
W	yyELPS
NKNE	yyELPS
LBSWP	RB
LAWRK	yyELPS
KL	DT
H	ZVL
DRK	yyELPS
yyCM	yyCM
FWRRT	yyELPS
BIN	MOD
DMWQRJIM	yyELPS
H	H
TXWFH	NN
F	REL
IF	VB
L	IN
HM	PRP
SIKWI	NN
MMFI	JJ
LHWCIA	VB
AT	AT
BWF	NNP
MN	IN
H	H
BIT	NN
H	H
LBN	JJ
BEWD	IN
FNTIIM	NN
yyDOT	yyDOT

IF	VB
LA	RB
MEJ	DT
RPWBLIQAIM	JJT
H	REL
NWJIM	yyELPS
LHSKIM	VB
AT	AT
HM	PRP
yyDOT	yyDOT

EKFIW	RB
NBXNIM	VB
H	H
MWEMDIM	NN
L	IN
1992	NNP
yyDOT	yyDOT

H	H
BXIRWT	NN
FL	POS
H	H
FBWE	NN
IKLW	VB
LHENIQ	VB
DXIPH	yyELPS
NAH	yyELPS
L	IN
FNIIM	yyELPS
MN	IN
H	HAM
PWLIJIQAIM	yyELPS
H	H
MWZKRIM	yyELPS
BIWTR	yyELPS
yyCLN	yyCLN
H	REL
MWFL	JJT
RB	yyELPS
yyDASH	yyDASH
H	ZVL
KRIZMH	JJT
FL	POS
MDINT	yyELPS
NIW	NNP
IWRQ	yyELPS
yyCM	yyCM
MRIW	yyELPS
QWAWMW	JJT
yyCM	yyCM
F	yyELPS
FMW	yyELPS
MTRWCC	JJT
B	IN
HQFRIM	yyELPS
NFIAWTIIM	JJT
MAZ	RB
4891	yyELPS
yySCLN	yySCLN
W	ZVL
H	ZVL
SNAJWR	yyELPS
M	IN
NIW	yyELPS
GRSI	yyELPS
yyCM	yyELPS
H	H
AINJLQJWAL	yyELPS
W	CC
KWKB	yyELPS
H	H
KDWRSL	yyELPS
H	H
MHWLL	JJT
FL	POS
FNWT	yyELPS
H	H
06	yyELPS
yyCM	yyCM
BIL	yyELPS
BRADLI	JJT
yyDOT	yyDOT

NICXWNWT	NN
FNIHM	CD
LA	RB
HWEMDW	yyELPS
AP	MOD
DQH	NN
AXT	CD
B	IN
SPQ	NN
BMHLK	IN
MERKT	NNT
H	H
BXIRWT	NN
yyDOT	yyDOT

H	H
FALH	NN
H	H
IXIDH	JJ
HITH	AUX
B	ZVL
AIZH	WDT
HPRF	yyELPS
IRSQW	JJT
IRIBIM	yyELPS
RPWBLIQAIIM	JJT
BNI	yyELPS
BLI	IN
FM	RB
yyDOT	yyDOT

BRADLI	NNP
NICX	VB
LBSWP	RB
B	IN
HPRF	NN
FL	POS
FLWFH	CD
AXWZIM	NN
yyDOT	yyDOT

B	IN
MWCAI	yyELPS
IWM	NNT
H	REL
BXIRWT	yyELPS
HTBWNNW	yyELPS
RPWBLIQAIM	JJT
B	IN
AI	MOD
yyDASH	yyDASH
AMWN	NN
B	IN
H	H
TWCAWT	NN
yyCM	yyCM
W	CC
AMRW	VB
B	ZVL
ANXH	JJT
EMWQH	yyELPS
KI	COM
AILW	yyELPS
HIW	AUX
MFKILIM	yyELPS
LEMWD	yyELPS
EL	IN
GWDL	yyELPS
H	H
HZDMNWT	yyELPS
B	IN
NIW	yyELPS
GRSI	yyELPS
yyCM	yyCM
HIW	yyELPS
MTGIISIM	JJT
L	IN
EZRT	yyELPS
H	H
MWEMDT	JJT
H	REL
RPWBLIQAIT	yyELPS
yyCM	yyCM
KRISJIN	ZVL
JWD	NNP
WIJMN	NNP
yyDOT	yyDOT

MAXR	IN
F	COM
HKWL	VB
RAW	VB
B	IN
HIA	PRP
FIH	VB
MWBLT	VB
L	IN
H	H
JBX	NN
yyCM	yyCM
HIA	PRP
NFARH	VB
EM	IN
TQCIB	NNT
BXIRWT	NN
QJN	JJ
B	IN
90	CD
O	NN
M	IN
ZH	PRP
FL	POS
BRADLI	NNP
yyDOT	yyDOT

MRIW	QW
QWAWMW	JJ
HIH	AUX
H	H
MWEMD	NN
H	H
JBEI	JJ
BIWTR	MOD
L	IN
H	H
NFIAWT	NN
MAZ	RB
NFA	VB
NAWM	yyELPS
MLHIB	JJT
BAWZNI	IN
WEIDT	yyELPS
H	H
MPLGH	NN
H	H
DMWQRJIT	JJ
yyCM	yyCM
B	IN
QIC	NNT
4891	CD
yyDOT	yyDOT

KFRWN	yyELPS
H	H
DIBWR	yyELPS
FL	POS
HWA	AGR
yyCM	yyELPS
H	H
EWMQ	yyELPS
H	H
AINJLQJWALI	yyELPS
yyCM	yyCM
H	H
NEIMWT	NN
W	CC
H	H
XMIMWT	NN
FKNEW	VB
ANFIM	NN
RBIM	JJ
B	IN
ARHUB	NNP
F	COM
HWA	PRP
IHIH	AUX
IWM	NNT
AXD	CDT
H	H
TFWBH	NN
H	H
DMWQRJIT	JJ
L	IN
RWNLD	NN
RIIGN	JJ
yyDOT	yyDOT

H	H
EWBDH	NN
F	REL
NXL	yyELPS
NICXWN	yyELPS
KL	DT
KK	yyELPS
LA	RB
MRFIM	yyELPS
EL	IN
IRIBIM	yyELPS
KL	DT
KK	yyELPS
LA	RB
MRFIMIM	yyELPS
AINH	RB
AWMRT	yyELPS
BHKRX	yyELPS
F	REL
SIKWIW	JJT
LHTMWDD	yyELPS
EL	IN
H	HAM
BIT	yyELPS
H	H
LBN	yyELPS
ABDW	yyELPS
LNCX	VB
yyDOT	yyDOT

HIA	PRP
AWMRT	VB
LEWMT	IN
ZAT	PRP
yyCM	yyCM
F	COM
MFHW	yyELPS
MN	IN
H	HAM
QSM	yyELPS
FL	POS
HWA	AGR
ABD	ZVL
yyDOT	yyDOT

EL	IN
SNAJWRIM	WDT
AWMRIM	VB
KI	COM
AIN	VB
L	IN
ATH	PRP
AXD	CD
M	IN
HM	PRP
F	COM
AINW	RB
RWAH	VB
AT	AT
ECMW	PRP
yyCM	yyCM
KK	RB
AW	CC
AXRT	RB
yyCM	yyCM
MWEMD	NN
PWJNCIALI	JJ
L	IN
H	H
NFIAWT	NN
yyDOT	yyDOT

B	IN
H	H
MAH	CD
H	H
ZW	AGR
NBXRW	yyELPS
FNI	CDT
SNAJWRIM	yyELPS
L	IN
NFIAIM	JJ
yyCM	yyCM
W	CC
FLWFH	CDT
NFIAIM	NN
AXRIM	JJ
KIHNW	VB
B	IN
H	H
SNAJ	NN
B	IN
ZMN	NN
KLFHW	JJ
FL	POS
H	H
QRIIRH	NN
FL	POS
HM	PRP
yyDOT	yyDOT

LEWMT	IN
ZAT	PRP
HGIEW	VB
L	IN
H	H
NFIAWT	NN
XMIFH	CD
MWFLI	CD
MDINWT	NN
yyDOT	yyDOT

KHWNT	NNP
MWFL	VB
B	IN
MDINH	NN
GDWLH	JJ
HIA	PRP
QRF	VB
QPICH	VB
AL	IN
MRKZ	NNT
TFWMT	NNT
H	H
LB	NN
H	H
LAWMIT	JJ
yyDOT	yyDOT

B	IN
ARC	NNT
H	H
MTENIINT	NN
QWDM	JJ
KL	DT
B	IN
IKWLT	NNT
H	H
BICWE	NN
yyCM	yyCM
KHWNT	VB
H	H
NFIA	NN
NTPST	yyELPS
LETIM	RB
QRWBWT	yyELPS
B	IN
AWTW	yyELPS
AWPN	NNT
F	REL
NTPST	yyELPS
KHWNT	JJT
MNKUL	yyELPS
TEFIIT	yyELPS
H	H
MKWNIWT	yyELPS
QRIIZLR	JJT
yyDOT	yyDOT

H	H
BXIRWT	NN
H	H
ALH	JJ
MTNHLWT	AGR
EL	IN
MIWMNWT	NN
yyCM	yyCM
LA	MOD
EL	IN
AIDIAWLWGIH	NN
yyQUOT	yyQUOT
yyCM	yyCM
HKRIZ	VB
XGIGIT	AT
MIIQL	NNP
DWQAQIS	NNP
yyCM	yyCM
KAFR	IN
NBXR	VB
L	IN
H	H
MWEMD	NN
H	H
DMWQRJI	JJ
L	IN
H	H
NFIAWT	NN
yyDOT	yyDOT

HCLXTH	NN
H	H
KLKLIT	JJ
FL	POS
MDINTW	yyELPS
yyCM	yyCM
MSCWSJS	yyELPS
yyCM	yyCM
HITH	AUX
CRIKH	VB
LHIWT	VB
H	H
AIFWR	NN
L	IN
DRGT	NNT
MIWMNWTW	NN
