EFRWT	CDT
HWA	PRP
HIH	AUX
QWRBN	NN
FL	POS
AI	NNP
yyDASH	yyDASH
HTAMH	NNP
K	IN
H	H
ZAT	PRP
yyDOT	yyDOT

H	H
SQRIM	NN
XZW	VB
L	IN
HWA	PRP
TBWSH	NN
NICXT	NNP
B	IN
H	H
BXIRWT	NN
H	H
MWQDMWT	JJ
FL	POS
H	H
MPLGH	NN
H	H
DMWQRJIT	JJ
yyCM	yyCM
B	IN
XWDF	NNT
SPJMBR	NNP
yyDOT	yyDOT

HWA	REL
HDHIM	REL
AT	REL
MPLGTW	REL
yyCM	REL
AT	REL
MDINTW	REL
W	REL
AT	REL
ARHUB	REL
B	REL
H	REL
NICXWN	REL
yyDOT	REL

BMHLK	IN
MERKT	NNT
H	H
BXIRWT	NN
H	H
KLLIT	JJ
HELH	VB
SILBR	NNP
AT	AT
H	H
HSBR	NN
H	H
BA	JJ
L	IN
AI	NNP
yyDASH	yyDASH
H	NNP
HTAMWT	NNP
yyDOT	yyDOT

yyQUOT	REL
AMRIQAIM	REL
yyQUOT	REL
yyCM	REL
AMR	REL
yyCM	REL
yyQUOT	REL
MTREMIM	REL
EL	REL
ECM	REL
H	REL
FALH	REL
AIK	REL
TCBIE	REL
yyDOT	REL

SWP	RB
SWP	RB
yyCM	yyCM
KL	DT
ENIIN	NNT
H	H
HCBEH	NN
H	H
XWPFIT	JJ
HWA	AGR
PWNQCIH	NN
FL	POS
SWDIWTH	NNP
yyDOT	yyDOT

KAFR	REL
MJLPN	REL
ALI	REL
HM	REL
MIFHW	REL
yyCM	REL
F	REL
AIN	REL
HM	REL
MKIRIM	REL
yyCM	REL
W	REL
FWAL	REL
yyCM	REL
AIK	REL
TCBIEW	REL
yyCM	REL
AIN	REL
HM	REL
BJWXIM	REL
LEWLM	REL
MIHW	REL
yyCM	REL
W	REL
MDWE	REL
HWA	REL
FWAL	REL
yyDOT	REL

AWLI	RB
HWA	PRP
H	H
FKN	JJ
yyQM	yyQM

AWLI	RB
HWA	PRP
IDID	NN
yyCM	yyCM
H	REL
MNSH	VB
LHKFIL	VB
AT	IN
HM	PRP
yyQM	yyQM

AWLI	REL
HWA	REL
H	REL
BWS	REL
yyCM	REL
H	REL
MTKWWN	REL
LEFWT	REL
JIHWR	REL
PWLIJI	REL
B	REL
H	REL
MFRD	REL
yyQM	REL

W	REL
AZ	REL
HM	REL
MTRGZIM	REL
W	REL
MFQRIM	REL
yyQUOT	REL
yyDOT	REL

B	IN
H	H
IWM	NN
F	REL
FMETI	VB
AT	AT
H	H
TIAWRIH	NNP
H	H
ZW	JJ
MPI	IN
SILBR	NNP
PRSM	VB
H	H
EITWN	NN
yyQUOT	yyQUOT
BWSJWN	NNP
GLWB	NNP
yyQUOT	yyQUOT
SQR	NN
yyCM	yyCM
F	REL
HRAH	VB
LRAFWNH	RB
ITRWN	NN
L	IN
SILBR	NNP
EL	IN
PNI	NNT
IRIBW	NN
H	H
RPWBLIQAI	JJ
yyCM	yyCM
WILIAM	NNP
WWLD	NNP
yyDOT	yyDOT

KEBWR	IN
FBWE	NN
HTRXB	VB
H	H
ITRWN	NN
ED	IN
9	CD
O	NN
yyCM	yyCM
W	CC
B	IN
MSCWSJS	NNP
HIW	VB
ANFIM	NN
MFWKNEIM	VB
B	IN
NICXWNW	NN
FL	POS
SILBR	NNP
yyDOT	yyDOT

HWA	PRP
NWCX	VB
HFBWE	RB
B	IN
HPRF	NN
FL	POS
FNI	CDT
AXWZIM	NN
yyDOT	yyDOT

SILBR	NNP
HIH	AUX
AWLI	MOD
H	H
DMWT	NN
H	H
PWLIJIT	JJ
H	H
MRTQT	JJ
yyCM	yyCM
H	H
MWRKBT	JJ
W	CC
H	H
MSWKNT	JJ
BIWTR	MOD
B	IN
MERKT	NNT
H	H
BXIRWT	NN
FL	IN
0991	CD
yyDOT	yyDOT

HWA	PRP
AINJLQJWAL	NN
RWDNI	NNP
yyCM	yyCM
F	REL
HTIIXS	VB
B	IN
BWZ	NN
MTNFA	VB
L	IN
KL	DT
FALH	NN
F	REL
NFAL	VB
yyCM	yyCM
W	CC
L	IN
KL	DT
HERH	NN
FL	POS
IRIB	NN
PWLIJI	JJ
yyDOT	yyDOT

HWA	PRP
HFMIE	VB
HKRZWT	NNP
FERWRIITIWT	NNP
B	IN
GNWT	NNP
MIEWJIM	NN
ATNIIM	JJ
W	CC
NGD	IN
QBWCWT	NNT
AWKLWSIIH	NN
XLFWT	JJ
yyDOT	yyDOT

HWA	REL
GIDP	REL
B	REL
H	REL
RBIM	REL
AT	REL
IRIBW	REL
yyLRB	REL
yyQUOT	REL
BN	REL
KLBH	REL
yyCM	REL
TWQE	REL
SKIN	REL
B	REL
H	REL
GB	REL
yyQUOT	REL
yyCM	REL
AMR	REL
ELI	REL
HWA	REL
B	REL
RAIWN	REL
EITWNAI	REL
yyRRB	REL
yyDOT	REL

HWA	REL
CWWX	REL
EL	REL
EITWNAIM	REL
MPWRSMIM	REL
B	REL
RFTWT	REL
JLWWIZIH	REL
ARCIWT	REL
yyDOT	REL

LEWMT	IN
ZAT	PRP
HWA	PRP
GM	RB
HFMIE	VB
MSR	NN
PWLIJI	JJ
RB	JJT
yyDASH	yyDASH
TWKN	NN
yyCM	yyCM
F	REL
B	IN
HWA	PRP
HDGIF	VB
IWTR	RBR
M	IN
KL	DT
ENIIN	NN
AXR	JJ
AT	AT
MFBR	NNT
H	H
XINWK	NN
B	IN
AMRIQH	NNP
yyCM	yyCM
W	CC
HCIE	VB
XLWPWT	NN
RCINIWT	JJ
yyDOT	yyDOT

HWA	REL
FKNE	REL
HRBH	REL
M	REL
FWMEIW	REL
F	REL
IF	REL
L	REL
HWA	REL
H	REL
MIWMNWT	REL
H	REL
NXWCH	REL
LHIWT	REL
MWFL	REL
yyDOT	REL

ABL	CC
MZGW	NNP
W	CC
HLIKWTIW	NNP
HJILW	VB
PXD	NN
EL	IN
SBIBWTIW	NNP
yyDOT	yyDOT

AM	IN
EL	IN
PRNQLIN	NNP
DLANW	NNP
RWZWWLJ	NNP
AMRW	VB
F	COM
IF	VB
L	IN
HWA	PRP
yyQUOT	yyQUOT
MWX	NN
M	IN
MDRGH	NN
FNIIH	JJ
W	CC
JMPRMNJ	NNP
M	IN
MDRGH	NN
RAFWNH	JJ
yyQUOT	yyQUOT
yyCM	yyCM
HNH	RB
EL	IN
SILBR	NNP
HIH	AUX
APFR	VB
LWMR	VB
BDIWQ	RB
AT	AT
H	H
HIPK	NN
yyDOT	yyDOT

B	REL
H	REL
32	REL
B	REL
AWQJWBR	REL
HTPELH	REL
MMN	REL
HWA	REL
BELT	REL
JWR	REL
B	REL
H	REL
EITWN	REL
yyQUOT	REL
BWSJWN	REL
GLWB	REL
yyQUOT	REL
B	REL
MLIM	REL
H	REL
IAWT	REL
L	REL
MERICH	REL
BT	REL
21	REL
yyCLN	REL
yyQUOT	REL
HWA	REL
EFH	REL
B	REL
XWDFIM	REL
AXDIM	REL
LMEN	REL
CXWT	REL
H	REL
DIBWR	REL
MH	REL
F	REL
LQX	REL
L	REL
H	REL
XBRH	REL
FNIM	REL
KDI	REL
LEFWT	REL
LMEN	REL
JLWWIZIH	REL
CBEWNIT	REL
yyELPS	REL
AM	REL
DIBWR	REL
HIH	REL
SPWRJ	REL
AWLIMPI	REL
yyCM	REL
HWA	REL
HIH	REL
ZWKH	REL
B	REL
MDLIIT	REL
H	REL
ZHB	REL
yyELPS	REL
SILBR	REL
KH	REL
JWB	REL
yyCM	REL
ED	REL
F	REL
HWA	REL
GWRM	REL
L	REL
ANGLIT	REL
LHIFME	REL
KMW	REL
CRPTIT	REL
yyELPS	REL
AM	REL
IIBXR	REL
yyCM	REL
THIH	REL
L	REL
KWLNW	REL
H	REL
HZDMNWT	REL
LLMWD	REL
MMN	REL
HWA	REL
LHIWT	REL
SJWDNJIM	REL
B	REL
KITTW	REL
H	REL
ENQIT	REL
yyCM	REL
H	REL
NQRAT	REL
MSCWSJS	REL
yyQUOT	REL
yyDOT	REL

ABL	CC
BDIWQ	RB
H	H
REIWN	NN
H	H
ZH	JJ
H	H
CWRK	NN
LHIWT	VB
ARBE	CD
FNIM	NN
ARWKWT	JJ
SJWDNJIM	NN
B	IN
KITTW	NNP
FL	POS
PRWPSWR	NN
IHIR	NNP
FLX	VB
MSPR	NN
MPTIE	JJ
FL	POS
ANFI	NNT
FMAL	NN
L	IN
ZRWEWTIW	NNP
FL	POS
H	H
RPWBLIQN	NNP
H	NNP
FMRN	NNP
WILIAM	NNP
WWLD	NNP
yyDOT	yyDOT

HWA	REL
LBBI	REL
yyCM	REL
XIIKN	REL
yyCM	REL
MSWGL	REL
LHTBDX	REL
EL	REL
XFBWN	REL
ECMW	REL
yyCM	REL
W	REL
LWQX	REL
AT	REL
H	REL
XIIM	REL
QCT	REL
PXWT	REL
B	REL
RCINWT	REL
yyDOT	REL

AILW	REL
NICX	REL
SILBR	REL
yyCM	REL
ITKN	REL
MAWD	REL
F	REL
HIH	REL
MNSH	REL
BEWD	REL
FNTIIM	REL
yyCM	REL
AW	REL
BEWD	REL
FF	REL
FNIM	REL
yyCM	REL
LHTMWDD	REL
EL	REL
H	REL
NFIAWT	REL
yyDOT	REL

ALI	NNP
WIZL	NNP
yyCM	yyCM
PRWPSWR	NN
B	IN
AWNIBRSIJT	NNT
BWSJWN	NNP
yyCM	yyCM
F	COM
SILBR	NNP
HTAMC	NNP
HRBH	VB
LMEN	IN
ZKIITW	NN
B	IN
PRS	NNT
NWBL	NNP
L	IN
FLWM	NNP
yyCM	yyCM
TMK	VB
BGLWI	NNP
B	IN
MWEMDWTW	NN
L	IN
MFRT	NNT
H	H
MWFL	NNP
yyDOT	yyDOT

HWA	PRP
HIH	AUX
APILW	RB
MSWGL	VB
LRAWT	VB
AWT	AT
HWA	PRP
MKHN	VB
B	IN
H	H
BIT	NN
H	H
LBN	JJ
yyDOT	yyDOT

yyQUOT	REL
MDWE	REL
LA	REL
yyQM	REL
yyQUOT	REL
yyCM	REL
FAL	REL
yyDOT	REL

yyQUOT	yyQUOT
GM	MOD
EL	IN
RWNLD	NNP
RIIGN	NNP
AIF	NNP
LA	RB
HIH	AUX
MAMIN	JJ
yyQUOT	yyQUOT
yyDOT	yyDOT

H	H
HFWWAH	NN
H	H
ZW	JJ
yyCM	yyCM
EL	IN
KL	DT
TWCAWTIH	NN
yyCM	yyCM
TIXSK	NNP
MAT	IN
ANXNW	PRP
yyDOT	yyDOT

SILBR	NNP
XZR	VB
HFBWE	RB
L	IN
H	H
AWNIBRSIJH	NN
yyCM	yyCM
KWES	JJ
W	CC
MTWSKL	JJ
IWTR	RBR
M	IN
AI	MOD
yyDASH	yyDASH
PEM	NN
yyDOT	yyDOT

H	H
MPLGWT	NN
H	H
PWLIJIWT	JJ
B	IN
ARHUB	NNP
MTXILWT	NNP
KBR	RB
AT	IN
HKNWTIHN	NNP
LQRAT	IN
H	H
SIBWB	NN
H	H
BA	JJ
yyCM	yyCM
B	IN
2991	CD
yyDOT	yyDOT

AZ	REL
IIBXR	REL
LA	REL
RQ	REL
H	REL
QWNGRS	REL
yyCM	REL
ALA	REL
GM	REL
H	REL
NFIA	REL
yyDOT	REL

RQ	MOD
ARBE	CD
PEMIM	NN
B	IN
521	CD
H	H
FNH	NN
H	H
AXRWNWT	JJ
LA	RB
HCLIX	VB
NFIA	NN
LXZWR	VB
W	CC
LHIBXR	VB
yyCM	yyCM
AM	IN
RCH	VB
yyDOT	yyDOT

ED	IN
LPNI	IN
XWDFIIM	NN
LA	RB
HITH	AUX
SIBH	NN
JWBH	JJ
LHNIX	VB
F	COM
GWRG	NNP
BWF	NNP
IHIH	AUX
H	H
MQRH	NN
H	H
XMIFI	JJ
yyDOT	yyDOT

ABL	CC
MAZ	RB
NKFL	VB
BWF	NNP
B	IN
JIPWLW	NNP
B	IN
PRFT	NNT
H	H
TQCIB	NN
yyCM	yyCM
HSTBK	NNP
B	IN
HTKTFWIWT	NNP
yyDASH	yyDASH
SRQ	NNP
EM	IN
H	H
DMWQRJIM	NN
yyCM	yyCM
W	CC
NKNE	VB
LBSWP	RB
LAWRK	IN
KL	DT
H	H
DRK	NN
yyCM	yyCM
FWRRT	VB
BIN	IN
DMWQRJIM	NN
H	H
TXWFH	NN
F	REL
IF	VB
L	IN
HM	PRP
SIKWI	NN
MMFI	JJ
LHWCIA	VB
AT	AT
BWF	NNP
MN	IN
H	H
BIT	NN
H	H
LBN	JJ
BEWD	IN
FNTIIM	NN
yyDOT	yyDOT

IF	VB
LA	RB
MEJ	RB
RPWBLIQAIM	NNP
H	COM
NWJIM	VB
LHSKIM	VB
AT	AT
HM	PRP
yyDOT	yyDOT

EKFIW	RB
NBXNIM	NNP
H	COM
MWEMDIM	NN
L	IN
1992	NNP
yyDOT	yyDOT

H	H
BXIRWT	NN
FL	POS
H	H
FBWE	NN
IKLW	VB
LHENIQ	VB
DXIPH	NN
NAH	JJ
L	IN
FNIIM	CD
MN	IN
H	H
PWLIJIQAIM	NN
H	REL
MWZKRIM	VB
BIWTR	RB
yyCLN	yyCLN
H	NNP
MWFL	NNP
RB	NNT
yyDASH	yyDASH
H	NNP
KRIZMH	NNP
FL	POS
MDINT	NNT
NIW	NNP
IWRQ	NNP
yyCM	yyCM
MRIW	NNP
QWAWMW	NNP
yyCM	yyCM
F	REL
FMW	NN
MTRWCC	NNP
B	IN
HQFRIM	NN
NFIAWTIIM	NNP
MAZ	IN
4891	CD
yySCLN	CC
W	NNP
H	H
SNAJWR	NN
M	IN
NIW	NNP
GRSI	NNP
yyCM	yyCM
H	H
AINJLQJWAL	NN
W	CC
KWKB	NNT
H	H
KDWRSL	NN
H	H
MHWLL	NNP
FL	POS
FNWT	NNT
H	H
06	CD
yyCM	yyCM
BIL	NNP
BRADLI	NNP
yyDOT	yyDOT

NICXWNWT	NN
FNIHM	CD
LA	RB
HWEMDW	VB
AP	MOD
DQH	NN
AXT	CD
B	IN
SPQ	NN
BMHLK	IN
MERKT	NNT
H	H
BXIRWT	NN
yyDOT	yyDOT

H	REL
FALH	REL
H	REL
IXIDH	REL
HITH	REL
B	REL
AIZH	REL
HPRF	REL
IRSQW	REL
IRIBIM	REL
RPWBLIQAIIM	REL
BNI	REL
BLI	REL
FM	REL
yyDOT	REL

BRADLI	NNP
NICX	VB
LBSWP	RB
B	IN
HPRF	NN
FL	POS
FLWFH	CD
AXWZIM	NN
yyDOT	yyDOT

B	IN
MWCAI	NNT
IWM	NNT
H	H
BXIRWT	NN
HTBWNNW	VB
RPWBLIQAIM	NNP
B	IN
AI	MOD
yyDASH	yyDASH
AMWN	NN
B	IN
H	H
TWCAWT	NN
yyCM	yyCM
W	CC
AMRW	VB
B	IN
ANXH	NNP
EMWQH	JJ
KI	IN
AILW	RB
HIW	AUX
MFKILIM	VB
LEMWD	VB
EL	IN
GWDL	NNT
H	H
HZDMNWT	NN
B	IN
NIW	NNP
GRSI	NNP
yyCM	yyCM
HIW	VB
MTGIISIM	NNP
L	IN
EZRT	NNT
H	H
MWEMDT	NNP
H	H
RPWBLIQAIT	JJ
yyCM	yyCM
KRISJIN	NNP
JWD	NNP
WIJMN	NNP
yyDOT	yyDOT

MAXR	IN
F	COM
HKWL	NNP
RAW	VB
B	IN
HIA	PRP
FIH	NNP
MWBLT	NNP
L	IN
H	H
JBX	NNP
yyCM	yyCM
HIA	PRP
NFARH	VB
EM	IN
TQCIB	NNT
BXIRWT	NN
QJN	JJ
B	IN
90	CD
O	NN
M	IN
ZH	PRP
FL	POS
BRADLI	NNP
yyDOT	yyDOT

MRIW	NNP
QWAWMW	NNP
HIH	AUX
H	H
MWEMD	NN
H	H
JBEI	JJ
BIWTR	MOD
L	IN
H	H
NFIAWT	NN
MAZ	RB
NFA	VB
NAWM	NN
MLHIB	NNP
BAWZNI	IN
WEIDT	NNT
H	H
MPLGH	NN
H	H
DMWQRJIT	JJ
yyCM	yyCM
B	IN
QIC	NNT
4891	CD
yyDOT	yyDOT

KFRWN	NN
H	H
DIBWR	NN
FL	POS
HWA	PRP
yyCM	yyCM
H	REL
EWMQ	NNT
H	H
AINJLQJWALI	JJ
yyCM	yyCM
H	H
NEIMWT	NNP
W	CC
H	NNP
XMIMWT	NNP
FKNEW	NNP
ANFIM	NN
RBIM	JJ
B	IN
ARHUB	NNP
F	COM
HWA	PRP
IHIH	AUX
IWM	NNT
AXD	CDT
H	H
TFWBH	NN
H	H
DMWQRJIT	JJ
L	IN
RWNLD	NNP
RIIGN	NNP
yyDOT	yyDOT

H	H
EWBDH	NN
F	REL
NXL	VB
NICXWN	NN
KL	DT
KK	RB
LA	RB
MRFIM	VB
EL	IN
IRIBIM	NN
KL	DT
KK	RB
LA	RB
MRFIMIM	JJ
AINH	RB
AWMRT	VB
BHKRX	RB
F	COM
SIKWIW	NNP
LHTMWDD	VB
EL	IN
H	H
BIT	NN
H	H
LBN	JJ
ABDW	VB
LNCX	VB
yyDOT	yyDOT

HIA	PRP
AWMRT	VB
LEWMT	IN
ZAT	PRP
yyCM	yyCM
F	COM
MFHW	NN
MN	IN
H	H
QSM	NN
FL	POS
HWA	PRP
ABD	NNP
yyDOT	yyDOT

EL	IN
SNAJWRIM	NN
AWMRIM	VB
KI	COM
AIN	VB
L	IN
ATH	PRP
AXD	CD
M	IN
HM	PRP
F	COM
AINW	RB
RWAH	VB
AT	AT
ECMW	PRP
yyCM	yyCM
KK	RB
AW	CC
AXRT	RB
yyCM	yyCM
MWEMD	NN
PWJNCIALI	JJ
L	IN
H	H
NFIAWT	NN
yyDOT	yyDOT

B	REL
H	REL
MAH	REL
H	REL
ZW	REL
NBXRW	REL
FNI	REL
SNAJWRIM	REL
L	REL
NFIAIM	REL
yyCM	REL
W	REL
FLWFH	REL
NFIAIM	REL
AXRIM	REL
KIHNW	REL
B	REL
H	REL
SNAJ	REL
B	REL
ZMN	REL
KLFHW	REL
FL	REL
H	REL
QRIIRH	REL
FL	REL
HM	REL
yyDOT	REL

LEWMT	IN
ZAT	PRP
HGIEW	VB
L	IN
H	H
NFIAWT	NN
XMIFH	CD
MWFLI	NNT
MDINWT	NN
yyDOT	yyDOT

KHWNT	NNP
MWFL	NNP
B	IN
MDINH	NN
GDWLH	JJ
HIA	AGR
QRF	NNP
QPICH	NNP
AL	IN
MRKZ	NNT
TFWMT	NNT
H	H
LB	NN
H	H
LAWMIT	JJ
yyDOT	yyDOT

B	IN
ARC	NNT
H	H
MTENIINT	NNP
QWDM	VB
KL	DT
B	IN
IKWLT	NNT
H	H
BICWE	NN
yyCM	yyCM
KHWNT	NNP
H	H
NFIA	NN
NTPST	VB
LETIM	RB
QRWBWT	JJ
B	IN
AWTW	DT
AWPN	NN
F	REL
NTPST	VB
KHWNT	NNP
MNKUL	NNT
TEFIIT	NNT
H	H
MKWNIWT	NN
QRIIZLR	NNP
yyDOT	yyDOT

H	REL
BXIRWT	REL
H	REL
ALH	REL
MTNHLWT	REL
EL	REL
MIWMNWT	REL
yyCM	REL
LA	REL
EL	REL
AIDIAWLWGIH	REL
yyQUOT	REL
yyCM	REL
HKRIZ	REL
XGIGIT	REL
MIIQL	REL
DWQAQIS	REL
yyCM	REL
KAFR	REL
NBXR	REL
L	REL
H	REL
MWEMD	REL
H	REL
DMWQRJI	REL
L	REL
H	REL
NFIAWT	REL
yyDOT	REL

HCLXTH	NNP
H	H
KLKLIT	JJ
FL	POS
MDINTW	NN
yyCM	yyCM
MSCWSJS	NNP
yyCM	yyCM
HITH	AUX
CRIKH	VB
LHIWT	VB
H	H
AIFWR	NN
L	IN
DRGT	NNT
MIWMNWTW	NNP
yyDOT	yyDOT

B	IN
SWPW	NN
FL	POS
DBR	NN
HTBRR	VB
F	COM
H	H
HCLXH	NN
HITH	AUX
KIFLWN	NN
yyCM	yyCM
W	CC
DWQAQIS	NNP
HWBS	NNP
yyDOT	yyDOT

ABL	CC
H	H
NWSXH	NN
BEINH	RB
EWMDT	VB
yyDOT	yyDOT

LKN	CC
IEWRRW	VB
MIDH	NN
GDWLH	JJ
FL	POS
SQRNWT	NNP
H	NNP
MWFLIM	NNP
H	H
XDFIM	JJ
FL	POS
QLIPWRNIH	NNP
yyCM	yyCM
FL	POS
JQSS	NNP
yyCM	yyCM
FL	POS
PLWRIDH	NNP
yyCM	yyCM
FL	POS
AILINWI	NNP
W	CC
FL	POS
MIFIGN	NNP
yyDOT	yyDOT

M	IN
KL	DT
H	NNP
MWFLIM	NNP
H	H
ALH	JJ
BWLJT	VB
AN	NNP
RICARDS	NNP
yyDOT	yyDOT

B	IN
GIL	NN
85	CD
HIA	PRP
RFAIT	VB
LJEWN	VB
L	IN
TWAR	NNT
H	H
PWLIJIQAIT	NNP
H	H
BKIRH	JJ
BIWTR	MOD
B	IN
ARHUB	NNP
yyDOT	yyDOT

HIA	PRP
NBXRH	VB
HFBWE	RB
L	IN
MWFLT	NNP
JQSS	NNP
yyCM	yyCM
M	IN
QC	NN
MERKT	NNT
H	H
BXIRWT	NN
H	H
MKWERT	JJ
W	CC
H	H
DRMJIT	JJ
BIWTR	MOD
FL	IN
0991	CD
yyDOT	yyDOT

RICARDS	NNP
HGIEH	VB
LRAFWNH	RB
AL	IN
H	H
TWDEH	NNP
H	H
LAWMIT	JJ
B	IN
ARHUB	NNP
yyCM	yyCM
KAFR	IN
HWZMNH	VB
LFAT	VB
AT	AT
H	H
NAWM	NN
H	H
MRKZI	JJ
B	IN
WWEIDT	NNP
H	H
MPLGH	NN
H	H
DMWQRJIT	JJ
yyCM	yyCM
ERB	NNT
H	H
BXIRWT	NN
L	IN
H	H
NFIAWT	NN
FL	IN
8891	CD
yyDOT	yyDOT

H	H
DMWQRJIM	NN
HIW	VB
B	IN
AWWIRT	NNT
AWPWRIH	NNP
yyCM	yyCM
W	CC
HNIXW	NNP
F	NNP
MWEMDM	NNP
DWQAQIS	NNP
LA	RB
ICJRK	VB
APILW	RB
LRWC	VB
L	IN
H	H
BIT	NN
H	H
LBN	JJ
yyDOT	yyDOT

HWA	PRP
IWKL	VB
LLKT	VB
L	IN
FM	NN
B	IN
NXT	NN
yyCM	yyCM
BGLL	IN
H	H
BWZ	NN
W	CC
H	H
LEG	NN
F	REL
EWRR	VB
H	H
IRIB	NN
H	H
RPWBLIQAI	JJ
GWRG	NNP
BWF	NNP
yyDOT	yyDOT

RICARDS	REL
HCXIQH	REL
MILIWNI	REL
AMRIQAIM	REL
B	REL
NAWM	REL
FZWR	REL
EQICWT	REL
LGLGNIWT	REL
EL	REL
BWF	REL
yyDOT	REL

yyQUOT	yyQUOT
GWRG	NNP
H	NNP
MSKN	VB
yyQUOT	yyQUOT
yyCM	yyCM
AMRH	VB
RICARDS	NNP
B	IN
H	H
HGIH	NNP
H	NNP
JQSANIT	NNP
H	H
RKH	JJ
FL	POS
HIA	PRP
yyCM	yyCM
yyQUOT	yyQUOT
HWA	PRP
LA	RB
AFM	JJ
yyCM	yyCM
HWA	PRP
NWLD	VB
EM	IN
RGL	NNT
KSP	NN
B	IN
H	H
PH	NN
yyQUOT	yyQUOT
yyDOT	yyDOT

ZH	PRP
HIH	AUX
RMZ	NN
HN	MOD
L	IN
HIWTW	AUX
BN	NN
JWBIM	JJ
yyCM	yyCM
W	CC
HN	MOD
L	IN
IKWLTW	NN
IWCAT	NNT
H	H
DWPN	NNP
LHGID	VB
AT	AT
H	H
DBRIM	NN
H	H
LA	MOD
yyDASH	yyDASH
NKWNIM	JJ
B	IN
H	H
ZMN	NN
H	H
LA	MOD
yyDASH	yyDASH
NKWN	JJ
W	CC
B	IN
H	H
MQWM	NN
H	H
LA	MOD
yyDASH	yyDASH
NKWN	JJ
yyDOT	yyDOT

BWF	NNP
JEN	VB
L	IN
IMIM	NN
KI	COM
H	H
HTQPH	NN
HHIA	NNP
NSKH	NNP
B	IN
HWA	PRP
AT	AT
H	H
NXIFWT	NN
LHFIB	VB
L	IN
H	H
DMWQRJIM	NN
B	IN
MTQPT	NNP
NGD	NN
yyCM	yyCM
F	COM
ZKR	NNT
TWQPNWTH	NNP
MEWRR	VB
ED	NN
EKFIW	RB
AI	MOD
yyDASH	yyDASH
NWXWT	JJ
NIKRT	JJ
BIN	IN
MFQIPIM	NN
PWLIJIM	NNP
yyDOT	yyDOT

MAZ	RB
HITH	AUX
RICARDS	NNP
DMWT	NNT
FNWIH	NNP
B	IN
MXLWQT	NN
yyDOT	yyDOT

KAFR	IN
HXLIJH	VB
LHTMWDD	VB
EL	IN
MWEMDWT	NNP
MPLGTH	NNP
L	IN
MWFL	NNP
yyCM	yyCM
HTIICBW	VB
NGD	IN
HIA	PRP
FNI	CDT
DMWQRJIM	NN
AXRIM	JJ
yyCM	yyCM
F	NNP
HPICW	NNP
IDIEWT	NN
KI	IN
HIA	PRP
HFTMFH	NNP
B	IN
H	H
EBR	NN
B	IN
SMIM	NN
yyDOT	yyDOT

RICARDS	REL
LA	REL
JMNH	REL
AT	REL
IDH	REL
B	REL
H	REL
CLXT	REL
yyDOT	REL

HIA	PRP
AMNM	RB
ICAH	VB
MN	IN
H	H
MERKH	NN
H	H
DMWQRJIT	JJ
B	IN
NICXWN	NN
yyCM	yyCM
ABL	CC
GM	MOD
B	IN
FN	NNP
W	CC
EIN	NNP
yyDOT	yyDOT

AIF	REL
B	REL
JQSS	REL
LA	REL
PIQPQ	REL
F	REL
IRIBH	REL
H	REL
RPWBLIQAI	REL
yyCM	REL
QLIIJWN	REL
WILIAMS	REL
yyCM	REL
XWWAI	REL
W	REL
AIF	REL
NPJ	REL
yyCM	REL
IBIS	REL
AWT	REL
HIA	REL
B	REL
QLWT	REL
yyDOT	REL

HWA	PRP
HWPIE	VB
B	IN
TFDIRI	NNP
H	H
BXIRWT	NN
FL	POS
HWA	PRP
RKWB	NNP
EL	IN
SWS	NNP
yyCM	yyCM
EM	IN
MGBET	NNP
RXBT	NNT
TITWRT	NNP
yyCM	yyCM
W	CC
PRJ	NN
EL	IN
NIMI	NNP
H	NNP
MACIZMW	NNP
H	NNP
JQSNI	NNP
yyDOT	yyDOT

HWA	PRP
GM	RB
HTXIL	VB
LMEWD	NNP
MEIDWT	NNP
MILWLIWT	NNP
FERWRIITIWT	NNP
yyDOT	yyDOT

HWA	REL
IEC	REL
L	REL
H	REL
NFIM	REL
yyCM	REL
F	REL
AM	REL
HN	REL
NWPLWT	REL
QRBN	REL
L	REL
AWNS	REL
W	REL
HN	REL
XSRWT	REL
AWNIM	REL
yyCM	REL
yyQUOT	REL
MWJB	REL
LFTWQ	REL
W	REL
LIHNWT	REL
yyQUOT	REL
yyDOT	REL

HWA	PRP
DIBR	VB
B	IN
PWMBI	NN
EL	IN
NISIWNW	NN
K	IN
AIF	NN
CEIR	JJ
B	IN
BTI	NNT
yyDASH	yyDASH
BWFT	NNP
MQSIQAIIM	NNP
yyDOT	yyDOT

HWA	PRP
SIRB	VB
LLXWC	VB
AT	AT
IDH	NN
FL	POS
RICARDS	NNP
B	IN
H	H
RBIM	NN
yyCM	yyCM
W	CC
QRA	VB
L	IN
HIA	PRP
B	IN
PNIH	NN
FQRNIT	NNP
yyQUOT	yyQUOT
yyDOT	yyDOT

PEM	REL
AXRT	REL
FAL	REL
B	REL
XIWK	REL
GDWL	REL
yyCM	REL
HAM	REL
XZRH	REL
LHIWT	REL
ALKWHWLISJIT	REL
yyLRB	REL
RICARDS	REL
HWDTH	REL
F	REL
EBRH	REL
JIPWL	REL
NGD	REL
ALKWHWLIZM	REL
B	REL
TQWPH	REL
MSWIMT	REL
FL	REL
XIIH	REL
yyRRB	REL
yyDOT	REL

