EFRWT	CDT
ALA	CC
B	IN
FTI	CDT
EWBDWT	NN
yyCLN	yyCLN
yyLRB	yyLRB
1	WDT
yyRRB	yyRRB
AMRIQAIM	yyELPS
AINM	RB
MTENIINIM	yyELPS
BIWTR	MOD
B	IN
H	H
THLIK	NN
H	H
ALQJWRLI	NNP
yyCM	yyCM
W	CC
GM	MOD
ALH	PRP
H	REL
IWDEIM	VB
BED	IN
MI	QW
HIW	VB
RWCIM	VB
LHCBIE	VB
AINM	RB
IWDEIM	VB
ED	IN
H	H
RGE	NN
H	H
AXRWN	JJ
AM	IN
IJRXW	NNP
LHCBIE	VB
yyDOT	yyDOT

RQ	MOD
35	NNP
O	NNP
M	IN
HM	PRP
HCBIEW	VB
B	IN
IWM	NNT
G	NNP
B	IN
H	H
BXIRWT	NN
L	IN
H	H
QWNGRS	NN
W	CC
L	IN
MWFLI	NNT
H	H
MDINWT	NN
yyDOT	yyDOT

yyLRB	yyLRB
2	CDT
yyRRB	yyRRB
TXNT	yyELPS
H	REL
QLPI	NNP
FWB	RB
AINH	RB
MQWM	NNT
H	H
HCBEH	NN
H	H
HKRXI	JJ
H	H
IXID	JJ
yyDOT	yyDOT

B	IN
QLIPWRNIH	NNP
HCBIEW	VB
HFNH	RB
LA	MOD
PXWT	RBR
M	IN
20	CD
O	NN
M	IN
BELI	NNT
ZKWT	NNT
H	H
BXIRH	NN
B	IN
H	H
DWAR	NN
yyCM	yyCM
LA	MOD
MPNI	IN
F	COM
HIW	VB
B	IN
ARC	NN
AXRT	JJ
yyCM	yyCM
AW	CC
B	IN
IBFT	NN
AXRT	JJ
yyCM	yyCM
ALA	CC
MPNI	IN
F	COM
HEDIPW	VB
AT	AT
H	H
NWXWT	NN
H	REL
KRWKH	VB
B	IN
MILWI	NNT
JWPSI	NNP
H	H
HCBEH	NN
BIN	IN
KWTLI	NNT
BITM	NN
yyDOT	yyDOT

IITKN	VB
MAWD	RB
F	COM
B	IN
H	H
HCBEH	NN
B	IN
H	H
QLPI	NNP
HITH	VB
IDH	NN
FL	POS
H	H
MWEMDT	NNP
H	H
DMWQRJIT	JJ
L	IN
H	H
MWFL	NNP
yyCM	yyCM
DIAN	NNP
PIINSJIIN	NNP
yyCM	yyCM
EL	IN
H	H
ELIWNH	JJ
yyDOT	yyDOT

KNRAH	MOD
RQ	MOD
BZKWT	IN
H	H
HCBEH	NN
B	IN
H	H
DWAR	NN
HCLIX	VB
LBSWP	RB
H	H
SNAJWR	NN
PIJ	NNP
WWILSWN	NNP
LNCX	VB
yyCM	yyCM
B	IN
HPRF	NN
QJN	JJ
yyDOT	yyDOT

MFIMTM	NNP
FL	POS
EWRKI	NNT
SQRIM	NN
B	IN
H	H
FNIM	NN
H	H
BAWT	JJ
THIH	AUX
LBRR	yyELPS
TXILH	RB
HAM	HAM
H	REL
NFAL	yyELPS
MTKWWN	VB
LHCBIE	yyELPS
yyCM	yyCM
W	CC
BAM	NNP
AIN	RB
HWA	PRP
MTKWWN	VB
LHCBIE	VB
H	COM
IITKN	VB
F	COM
B	IN
KL	DT
ZAT	PRP
ICBIE	NNP
BAMCEWT	IN
H	H
DWAR	NN
yyDOT	yyDOT

L	IN
DUR	NN
GWN	NNP
SILR	NNP
yyCM	yyCM
NFIA	NNT
AWNIBRSIJT	NNT
BWSJWN	NNP
F	REL
HTMWDD	VB
EL	IN
KHWNT	NNP
MWFL	NNP
MSCWSJS	NNP
yyCM	yyCM
HITH	VB
TIAWRIH	NNP
FLMH	NNP
EL	IN
AI	NNP
yyDASH	yyDASH
H	NNP
HTAMH	NNP
FL	POS
SQRI	NNT
DET	NNT
QHL	NN
L	IN
H	H
MCIAWT	NN
H	H
ALQJWRLIT	NNP
yyDOT	yyDOT

HWA	PRP
HIH	AUX
QWRBN	NN
FL	POS
AI	NNP
yyDASH	yyDASH
HTAMH	NNP
K	IN
H	H
ZAT	PRP
yyDOT	yyDOT

H	H
SQRIM	NN
XZW	VB
L	IN
HWA	PRP
TBWSH	NN
NICXT	NNP
B	IN
H	H
BXIRWT	NN
H	H
MWQDMWT	JJ
FL	POS
H	H
MPLGH	NN
H	H
DMWQRJIT	JJ
yyCM	yyCM
B	IN
XWDF	NNT
SPJMBR	NNP
yyDOT	yyDOT

HWA	NNP
HDHIM	NNP
AT	AT
MPLGTW	NN
yyCM	yyCM
AT	AT
MDINTW	NN
W	CC
AT	AT
ARHUB	NNP
B	IN
H	H
NICXWN	NN
yyDOT	yyDOT

BMHLK	IN
MERKT	NNT
H	H
BXIRWT	NN
H	H
KLLIT	JJ
HELH	VB
SILBR	NNP
AT	AT
H	H
HSBR	NN
H	H
BA	JJ
L	IN
AI	NNP
yyDASH	yyDASH
H	NNP
HTAMWT	NNP
yyDOT	yyDOT

yyQUOT	yyQUOT
AMRIQAIM	NN
yyQUOT	yyQUOT
yyCM	yyCM
AMR	VB
yyCM	yyCM
yyQUOT	yyQUOT
MTREMIM	NNP
EL	IN
ECM	NNT
H	H
FALH	NN
AIK	POS
TCBIE	NNP
yyDOT	yyDOT

SWP	RB
SWP	RB
yyCM	yyCM
KL	DT
ENIIN	NNT
H	H
HCBEH	NN
H	H
XWPFIT	JJ
HWA	AGR
PWNQCIH	NN
FL	POS
SWDIWTH	NNP
yyDOT	yyDOT

KAFR	IN
MJLPN	NNP
ALI	IN
HM	PRP
MIFHW	NN
yyCM	yyCM
F	COM
AIN	RB
HM	PRP
MKIRIM	VB
yyCM	yyCM
W	CC
FWAL	VB
yyCM	yyCM
AIK	COM
TCBIEW	NNP
yyCM	yyCM
AIN	RB
HM	PRP
BJWXIM	VB
LEWLM	RB
MIHW	DT
yyCM	yyCM
W	CC
MDWE	QW
HWA	PRP
FWAL	VB
yyDOT	yyDOT

AWLI	RB
HWA	PRP
H	H
FKN	JJ
yyQM	yyQM

AWLI	RB
HWA	PRP
IDID	NN
yyCM	yyCM
H	REL
MNSH	VB
LHKFIL	VB
AT	IN
HM	PRP
yyQM	yyQM

AWLI	RB
HWA	PRP
H	H
BWS	NNP
yyCM	yyCM
H	REL
MTKWWN	VB
LEFWT	AUX
JIHWR	NNP
PWLIJI	JJ
B	IN
H	H
MFRD	NN
yyQM	yyQM

W	CC
AZ	RB
HM	PRP
MTRGZIM	NNP
W	NNP
MFQRIM	NNP
yyQUOT	yyQUOT
yyDOT	yyDOT

B	IN
H	H
IWM	NN
F	REL
FMETI	VB
AT	AT
H	H
TIAWRIH	NNP
H	H
ZW	JJ
MPI	IN
SILBR	NNP
PRSM	VB
H	H
EITWN	NN
yyQUOT	yyQUOT
BWSJWN	NNP
GLWB	NNP
yyQUOT	yyQUOT
SQR	NN
yyCM	yyCM
F	REL
HRAH	VB
LRAFWNH	RB
ITRWN	NN
L	IN
SILBR	NNP
EL	IN
PNI	NNT
IRIBW	NN
H	H
RPWBLIQAI	JJ
yyCM	yyCM
WILIAM	NNP
WWLD	NNP
yyDOT	yyDOT

KEBWR	IN
FBWE	NN
HTRXB	VB
H	H
ITRWN	NN
ED	IN
9	CD
O	NN
yyCM	yyCM
W	CC
B	IN
MSCWSJS	NNP
HIW	VB
ANFIM	NN
MFWKNEIM	VB
B	IN
NICXWNW	NN
FL	POS
SILBR	NNP
yyDOT	yyDOT

HWA	PRP
NWCX	VB
HFBWE	RB
B	IN
HPRF	NN
FL	POS
FNI	CDT
AXWZIM	NN
yyDOT	yyDOT

SILBR	NNP
HIH	AUX
AWLI	MOD
H	H
DMWT	NN
H	H
PWLIJIT	JJ
H	H
MRTQT	JJ
yyCM	yyCM
H	H
MWRKBT	JJ
W	CC
H	H
MSWKNT	JJ
BIWTR	MOD
B	IN
MERKT	NNT
H	H
BXIRWT	NN
FL	IN
0991	CD
yyDOT	yyDOT

HWA	PRP
AINJLQJWAL	NN
RWDNI	NNP
yyCM	yyCM
F	REL
HTIIXS	VB
B	IN
BWZ	NN
MTNFA	VB
L	IN
KL	DT
FALH	NN
F	REL
NFAL	VB
yyCM	yyCM
W	CC
L	IN
KL	DT
HERH	NN
FL	POS
IRIB	NN
PWLIJI	JJ
yyDOT	yyDOT

HWA	PRP
HFMIE	VB
HKRZWT	NNP
FERWRIITIWT	NNP
B	IN
GNWT	NNP
MIEWJIM	NN
ATNIIM	JJ
W	CC
NGD	IN
QBWCWT	NNT
AWKLWSIIH	NN
XLFWT	JJ
yyDOT	yyDOT

HWA	AGR
GIDP	NNP
B	IN
H	H
RBIM	NN
AT	IN
IRIBW	NN
yyLRB	yyLRB
yyQUOT	yyQUOT
BN	NNT
KLBH	NNP
yyCM	yyCM
TWQE	NNP
SKIN	NN
B	IN
H	H
GB	NN
yyQUOT	yyQUOT
yyCM	yyCM
AMR	VB
ELI	IN
HWA	PRP
B	IN
RAIWN	NN
EITWNAI	NN
yyRRB	yyRRB
yyDOT	yyDOT

HWA	AGR
CWWX	NNP
EL	IN
EITWNAIM	NN
MPWRSMIM	JJ
B	IN
RFTWT	NNT
JLWWIZIH	NN
ARCIWT	JJ
yyDOT	yyDOT

LEWMT	IN
ZAT	PRP
HWA	PRP
GM	RB
HFMIE	VB
MSR	NN
PWLIJI	JJ
RB	JJT
yyDASH	yyDASH
TWKN	NN
yyCM	yyCM
F	REL
B	IN
HWA	PRP
HDGIF	VB
IWTR	RBR
M	IN
KL	DT
ENIIN	NN
AXR	JJ
AT	AT
MFBR	NNT
H	H
XINWK	NN
B	IN
AMRIQH	NNP
yyCM	yyCM
W	CC
HCIE	VB
XLWPWT	NN
RCINIWT	JJ
yyDOT	yyDOT

HWA	PRP
FKNE	NNP
HRBH	MOD
M	IN
FWMEIW	NNP
F	REL
IF	VB
L	IN
HWA	PRP
H	H
MIWMNWT	NN
H	REL
NXWCH	VB
LHIWT	VB
MWFL	NNP
yyDOT	yyDOT

ABL	CC
MZGW	NNP
W	CC
HLIKWTIW	NNP
HJILW	VB
PXD	NN
EL	IN
SBIBWTIW	NNP
yyDOT	yyDOT

AM	IN
EL	IN
PRNQLIN	NNP
DLANW	NNP
RWZWWLJ	NNP
AMRW	VB
F	COM
IF	VB
L	IN
HWA	PRP
yyQUOT	yyQUOT
MWX	NN
M	IN
MDRGH	NN
FNIIH	JJ
W	CC
JMPRMNJ	NNP
M	IN
MDRGH	NN
RAFWNH	JJ
yyQUOT	yyQUOT
yyCM	yyCM
HNH	RB
EL	IN
SILBR	NNP
HIH	AUX
APFR	VB
LWMR	VB
BDIWQ	RB
AT	AT
H	H
HIPK	NN
yyDOT	yyDOT

B	IN
H	H
32	CD
B	IN
AWQJWBR	NNP
HTPELH	NNP
MMN	IN
HWA	PRP
BELT	NNT
JWR	NN
B	IN
H	H
EITWN	NN
yyQUOT	yyQUOT
BWSJWN	NNP
GLWB	NNP
yyQUOT	yyQUOT
B	IN
MLIM	NN
H	H
IAWT	NN
L	IN
MERICH	NNP
BT	NN
21	JJ
yyCLN	yyCLN
yyQUOT	yyQUOT
HWA	PRP
EFH	VB
B	IN
XWDFIM	NN
AXDIM	JJ
LMEN	IN
CXWT	NNP
H	H
DIBWR	NN
MH	QW
F	COM
LQX	VB
L	IN
H	H
XBRH	NN
FNIM	NN
KDI	IN
LEFWT	VB
LMEN	IN
JLWWIZIH	NN
CBEWNIT	yyELPS
yyELPS	yyELPS
AM	HAM
DIBWR	yyELPS
HIH	AUX
SPWRJ	yyELPS
AWLIMPI	JJ
yyCM	HAM
HWA	AGR
HIH	AUX
ZWKH	yyELPS
B	IN
MDLIIT	yyELPS
H	H
ZHB	yyELPS
yyELPS	yyELPS
SILBR	NNP
KH	yyELPS
JWB	yyELPS
yyCM	yyCM
ED	yyELPS
F	COM
HWA	AGR
GWRM	yyELPS
L	IN
ANGLIT	yyELPS
LHIFME	yyELPS
KMW	IN
CRPTIT	yyELPS
yyELPS	yyELPS
AM	IN
IIBXR	NNP
yyCM	yyCM
THIH	VB
L	IN
KWLNW	PRP
H	H
HZDMNWT	NN
LLMWD	VB
MMN	IN
HWA	PRP
LHIWT	VB
SJWDNJIM	NN
B	IN
KITTW	NNP
H	NNP
ENQIT	NNP
yyCM	yyCM
H	REL
NQRAT	VB
MSCWSJS	NNP
yyQUOT	yyQUOT
yyDOT	yyDOT

ABL	CC
BDIWQ	RB
H	H
REIWN	NN
H	H
ZH	JJ
H	H
CWRK	NN
LHIWT	VB
ARBE	CD
FNIM	NN
ARWKWT	JJ
SJWDNJIM	NN
B	IN
KITTW	NNP
FL	POS
PRWPSWR	NN
IHIR	NNP
FLX	VB
MSPR	NN
MPTIE	JJ
FL	POS
ANFI	NNT
FMAL	NN
L	IN
ZRWEWTIW	NNP
FL	POS
H	H
RPWBLIQN	NNP
H	NNP
FMRN	NNP
WILIAM	NNP
WWLD	NNP
yyDOT	yyDOT

HWA	AGR
LBBI	NNP
yyCM	yyCM
XIIKN	NNP
yyCM	yyCM
MSWGL	VB
LHTBDX	NNP
EL	IN
XFBWN	NNT
ECMW	PRP
yyCM	yyCM
W	CC
LWQX	VB
AT	AT
H	H
XIIM	NN
QCT	MOD
PXWT	RBR
B	IN
RCINWT	CD
yyDOT	yyDOT

AILW	RB
NICX	VB
SILBR	NNP
yyCM	yyCM
ITKN	NNP
MAWD	yyCM
F	REL
HIH	AUX
MNSH	VB
BEWD	IN
FNTIIM	NN
yyCM	yyCM
AW	CC
BEWD	IN
FF	CD
FNIM	NN
yyCM	yyCM
LHTMWDD	VB
EL	IN
H	H
NFIAWT	NN
yyDOT	yyDOT

ALI	NNP
WIZL	NNP
yyCM	yyCM
PRWPSWR	NN
B	IN
AWNIBRSIJT	NNT
BWSJWN	NNP
yyCM	yyCM
F	COM
SILBR	NNP
HTAMC	NNP
HRBH	VB
LMEN	IN
ZKIITW	NN
B	IN
PRS	NNT
NWBL	NNP
L	IN
FLWM	NNP
yyCM	yyCM
TMK	VB
BGLWI	NNP
B	IN
MWEMDWTW	NN
L	IN
MFRT	NNT
H	H
MWFL	NNP
yyDOT	yyDOT

HWA	PRP
HIH	AUX
APILW	RB
MSWGL	VB
LRAWT	VB
AWT	AT
HWA	PRP
MKHN	VB
B	IN
H	H
BIT	NN
H	H
LBN	JJ
yyDOT	yyDOT

yyQUOT	yyQUOT
MDWE	QW
LA	RB
yyQM	yyQM
yyQUOT	yyQUOT
yyCM	yyCM
FAL	VB
yyDOT	yyDOT

yyQUOT	yyQUOT
GM	MOD
EL	IN
RWNLD	NNP
RIIGN	NNP
AIF	NNP
LA	RB
HIH	AUX
MAMIN	JJ
yyQUOT	yyQUOT
yyDOT	yyDOT

H	H
HFWWAH	NN
H	H
ZW	JJ
yyCM	yyCM
EL	IN
KL	DT
TWCAWTIH	NN
yyCM	yyCM
TIXSK	NNP
MAT	IN
ANXNW	PRP
yyDOT	yyDOT

SILBR	NNP
XZR	VB
HFBWE	RB
L	IN
H	H
AWNIBRSIJH	NN
yyCM	yyCM
KWES	JJ
W	CC
MTWSKL	JJ
IWTR	RBR
M	IN
AI	MOD
yyDASH	yyDASH
PEM	NN
yyDOT	yyDOT

H	H
MPLGWT	NN
H	H
PWLIJIWT	JJ
B	IN
ARHUB	NNP
MTXILWT	NNP
KBR	RB
AT	IN
HKNWTIHN	NNP
LQRAT	IN
H	H
SIBWB	NN
H	H
BA	JJ
yyCM	yyCM
B	IN
2991	CD
yyDOT	yyDOT

AZ	RB
IIBXR	NNP
LA	MOD
RQ	MOD
H	H
QWNGRS	NN
yyCM	yyCM
ALA	CC
GM	MOD
H	H
NFIA	NN
yyDOT	yyDOT

RQ	MOD
ARBE	CD
PEMIM	NN
B	IN
521	CD
H	H
FNH	NN
H	H
AXRWNWT	JJ
LA	RB
HCLIX	VB
NFIA	NN
LXZWR	VB
W	CC
LHIBXR	VB
yyCM	yyCM
AM	IN
RCH	VB
yyDOT	yyDOT

ED	IN
LPNI	IN
XWDFIIM	NN
LA	RB
HITH	AUX
SIBH	NN
JWBH	JJ
LHNIX	VB
F	COM
GWRG	NNP
BWF	NNP
IHIH	AUX
H	H
MQRH	NN
H	H
XMIFI	JJ
yyDOT	yyDOT

ABL	CC
MAZ	RB
NKFL	VB
BWF	NNP
B	IN
JIPWLW	NNP
B	IN
PRFT	NNT
H	H
TQCIB	NN
yyCM	yyCM
HSTBK	NNP
B	IN
HTKTFWIWT	NNP
yyDASH	yyDASH
SRQ	NNP
EM	IN
H	H
DMWQRJIM	NN
yyCM	yyCM
W	CC
NKNE	VB
LBSWP	RB
LAWRK	IN
KL	DT
H	H
DRK	NN
yyCM	yyCM
FWRRT	VB
BIN	IN
DMWQRJIM	NN
H	H
TXWFH	NN
F	REL
IF	VB
L	IN
HM	PRP
SIKWI	NN
MMFI	JJ
LHWCIA	VB
AT	AT
BWF	NNP
MN	IN
H	H
BIT	NN
H	H
LBN	JJ
BEWD	IN
FNTIIM	NN
yyDOT	yyDOT

IF	VB
LA	RB
MEJ	RB
RPWBLIQAIM	NNP
H	COM
NWJIM	VB
LHSKIM	VB
AT	AT
HM	PRP
yyDOT	yyDOT

EKFIW	RB
NBXNIM	NNP
H	COM
MWEMDIM	NN
L	IN
1992	NNP
yyDOT	yyDOT

H	H
BXIRWT	NN
FL	POS
H	H
FBWE	NN
IKLW	VB
LHENIQ	VB
DXIPH	NN
NAH	JJ
L	IN
FNIIM	CD
MN	IN
H	H
PWLIJIQAIM	NN
H	REL
MWZKRIM	VB
BIWTR	RB
yyCLN	yyCLN
H	NNP
MWFL	NNP
RB	NNT
yyDASH	yyDASH
H	NNP
KRIZMH	NNP
FL	POS
MDINT	NNT
NIW	NNP
IWRQ	NNP
yyCM	yyCM
MRIW	NNP
QWAWMW	NNP
yyCM	yyCM
F	REL
FMW	NN
MTRWCC	NNP
B	IN
HQFRIM	NN
NFIAWTIIM	NNP
MAZ	IN
4891	NNP
yySCLN	yySCLN
W	CC
H	H
SNAJWR	NN
M	IN
NIW	NNP
GRSI	NNP
yyCM	yyCM
H	H
AINJLQJWAL	NN
W	CC
KWKB	NNT
H	H
KDWRSL	NN
H	H
MHWLL	NNP
FL	POS
FNWT	NNT
H	H
06	CD
yyCM	yyCM
BIL	NNP
BRADLI	NNP
yyDOT	yyDOT

NICXWNWT	NN
FNIHM	CD
LA	RB
HWEMDW	VB
AP	MOD
DQH	NN
AXT	CD
B	IN
SPQ	NN
BMHLK	IN
MERKT	NNT
H	H
BXIRWT	NN
yyDOT	yyDOT

H	H
FALH	NN
H	H
IXIDH	JJ
HITH	AUX
B	ZVL
AIZH	WDT
HPRF	yyELPS
IRSQW	NNP
IRIBIM	yyELPS
RPWBLIQAIIM	NNP
BNI	yyELPS
BLI	IN
FM	RB
yyDOT	yyDOT

BRADLI	NNP
NICX	VB
LBSWP	RB
B	IN
HPRF	NN
FL	POS
FLWFH	CD
AXWZIM	NN
yyDOT	yyDOT

B	IN
MWCAI	NNT
IWM	NNT
H	H
BXIRWT	NN
HTBWNNW	VB
RPWBLIQAIM	NNP
B	IN
AI	MOD
yyDASH	yyDASH
AMWN	NN
B	IN
H	H
TWCAWT	NN
yyCM	yyCM
W	CC
AMRW	VB
B	IN
ANXH	NNP
EMWQH	JJ
KI	IN
AILW	RB
HIW	AUX
MFKILIM	VB
LEMWD	VB
EL	IN
GWDL	NNT
H	H
HZDMNWT	NN
B	IN
NIW	NNP
GRSI	NNP
yyCM	yyCM
HIW	VB
MTGIISIM	NNP
L	IN
EZRT	NNT
H	H
MWEMDT	NNP
H	H
RPWBLIQAIT	JJ
yyCM	yyCM
KRISJIN	NNP
JWD	NNP
WIJMN	NNP
yyDOT	yyDOT

MAXR	IN
F	COM
HKWL	NNP
RAW	VB
B	IN
HIA	PRP
FIH	NNP
MWBLT	NNP
L	IN
H	H
JBX	NNP
yyCM	yyCM
HIA	PRP
NFARH	VB
EM	IN
TQCIB	NNT
BXIRWT	NN
QJN	JJ
B	IN
90	CD
O	NN
M	IN
ZH	PRP
FL	POS
BRADLI	NNP
yyDOT	yyDOT

MRIW	NNP
QWAWMW	NNP
HIH	AUX
H	H
MWEMD	NN
H	H
JBEI	JJ
BIWTR	MOD
L	IN
H	H
NFIAWT	NN
MAZ	RB
NFA	VB
NAWM	NN
MLHIB	NNP
BAWZNI	IN
WEIDT	NNT
H	H
MPLGH	NN
H	H
DMWQRJIT	JJ
yyCM	yyCM
B	IN
QIC	NNT
4891	CD
yyDOT	yyDOT

KFRWN	NN
H	H
DIBWR	NN
FL	POS
HWA	PRP
yyCM	yyCM
H	REL
EWMQ	NNT
H	H
AINJLQJWALI	JJ
yyCM	yyCM
H	H
NEIMWT	NNP
W	CC
H	NNP
XMIMWT	NNP
FKNEW	NNP
ANFIM	NN
RBIM	JJ
B	IN
ARHUB	NNP
F	COM
HWA	PRP
IHIH	AUX
IWM	NNT
AXD	CDT
H	H
TFWBH	NN
H	H
DMWQRJIT	JJ
L	IN
RWNLD	NNP
RIIGN	NNP
yyDOT	yyDOT

H	H
EWBDH	NN
F	REL
NXL	VB
NICXWN	NN
KL	DT
KK	RB
LA	RB
MRFIM	VB
EL	IN
IRIBIM	NN
KL	DT
KK	RB
LA	RB
MRFIMIM	JJ
AINH	RB
AWMRT	VB
BHKRX	RB
F	COM
SIKWIW	NNP
LHTMWDD	VB
EL	IN
H	H
BIT	NN
H	H
LBN	JJ
ABDW	VB
LNCX	VB
yyDOT	yyDOT

HIA	PRP
AWMRT	VB
LEWMT	IN
ZAT	PRP
yyCM	yyCM
F	COM
MFHW	NN
MN	IN
H	H
QSM	NN
FL	POS
HWA	PRP
ABD	NNP
yyDOT	yyDOT

EL	IN
SNAJWRIM	NN
AWMRIM	VB
KI	COM
AIN	VB
L	IN
ATH	PRP
AXD	CD
M	IN
HM	PRP
F	COM
AINW	RB
RWAH	VB
AT	AT
ECMW	PRP
yyCM	yyCM
KK	RB
AW	CC
AXRT	RB
yyCM	yyCM
MWEMD	NN
PWJNCIALI	JJ
L	IN
H	H
NFIAWT	NN
yyDOT	yyDOT

B	IN
H	H
MAH	CD
H	H
ZW	JJ
NBXRW	VB
FNI	CDT
SNAJWRIM	NN
L	IN
NFIAIM	NNP
yyCM	yyCM
W	CC
FLWFH	CDT
NFIAIM	NNP
AXRIM	JJ
KIHNW	NNP
B	IN
H	H
SNAJ	NN
B	IN
ZMN	NN
KLFHW	JJ
FL	POS
H	H
QRIIRH	NN
FL	POS
HM	PRP
yyDOT	yyDOT

LEWMT	IN
ZAT	PRP
HGIEW	VB
L	IN
H	H
NFIAWT	NN
XMIFH	CD
MWFLI	NNT
MDINWT	NN
yyDOT	yyDOT

KHWNT	NNP
MWFL	NNP
B	IN
MDINH	NN
GDWLH	JJ
HIA	AGR
QRF	NNP
QPICH	NNP
AL	IN
MRKZ	NNT
TFWMT	NNT
H	H
LB	NN
H	H
LAWMIT	JJ
yyDOT	yyDOT

B	IN
ARC	NNT
H	H
MTENIINT	NNP
QWDM	VB
KL	DT
B	IN
IKWLT	NNT
H	H
BICWE	NN
yyCM	yyCM
KHWNT	NNP
H	H
NFIA	NN
NTPST	VB
LETIM	RB
QRWBWT	JJ
B	IN
AWTW	DT
AWPN	NN
F	REL
NTPST	VB
KHWNT	NNP
MNKUL	NNT
TEFIIT	NNT
H	H
MKWNIWT	NN
QRIIZLR	NNP
yyDOT	yyDOT

H	H
BXIRWT	NN
H	H
ALH	JJ
MTNHLWT	VB
EL	IN
MIWMNWT	NN
yyCM	yyCM
LA	MOD
EL	IN
AIDIAWLWGIH	NN
yyQUOT	yyQUOT
yyCM	yyCM
HKRIZ	VB
XGIGIT	AT
MIIQL	NNP
DWQAQIS	NNP
yyCM	yyCM
KAFR	IN
NBXR	VB
L	IN
H	H
MWEMD	NN
H	H
DMWQRJI	JJ
L	IN
H	H
NFIAWT	NN
yyDOT	yyDOT

HCLXTH	NNP
H	H
KLKLIT	JJ
FL	POS
MDINTW	NN
yyCM	yyCM
MSCWSJS	NNP
yyCM	yyCM
HITH	AUX
CRIKH	VB
LHIWT	VB
H	H
AIFWR	NN
L	IN
DRGT	NNT
MIWMNWTW	NNP
yyDOT	yyDOT

B	IN
SWPW	NN
FL	POS
DBR	NN
HTBRR	VB
F	COM
H	H
HCLXH	NN
HITH	AUX
KIFLWN	NN
yyCM	yyCM
W	CC
DWQAQIS	NNP
HWBS	NNP
yyDOT	yyDOT

ABL	CC
H	H
NWSXH	NN
BEINH	RB
EWMDT	VB
yyDOT	yyDOT

LKN	CC
IEWRRW	VB
MIDH	NN
GDWLH	JJ
FL	POS
SQRNWT	NNP
H	NNP
MWFLIM	NNP
H	H
XDFIM	JJ
FL	POS
QLIPWRNIH	NNP
yyCM	yyCM
FL	POS
JQSS	NNP
yyCM	yyCM
FL	POS
PLWRIDH	NNP
yyCM	yyCM
FL	POS
AILINWI	NNP
W	CC
FL	POS
MIFIGN	NNP
yyDOT	yyDOT

M	IN
KL	DT
H	NNP
MWFLIM	NNP
H	H
ALH	JJ
BWLJT	VB
AN	NNP
RICARDS	NNP
yyDOT	yyDOT

B	IN
GIL	NN
85	CD
HIA	PRP
RFAIT	VB
LJEWN	VB
L	IN
TWAR	NNT
H	H
PWLIJIQAIT	NNP
H	H
BKIRH	JJ
BIWTR	MOD
B	IN
ARHUB	NNP
yyDOT	yyDOT

HIA	PRP
NBXRH	VB
HFBWE	RB
L	IN
MWFLT	NNP
JQSS	NNP
yyCM	yyCM
M	IN
QC	NN
MERKT	NNT
H	H
BXIRWT	NN
H	H
MKWERT	JJ
W	CC
H	H
DRMJIT	JJ
BIWTR	MOD
FL	IN
0991	CD
yyDOT	yyDOT

RICARDS	NNP
HGIEH	VB
LRAFWNH	RB
AL	IN
H	H
TWDEH	NNP
H	H
LAWMIT	JJ
B	IN
ARHUB	NNP
yyCM	yyCM
KAFR	IN
HWZMNH	VB
LFAT	VB
AT	AT
H	H
NAWM	NN
H	H
MRKZI	JJ
B	IN
WWEIDT	NNP
H	H
MPLGH	NN
H	H
DMWQRJIT	JJ
yyCM	yyCM
ERB	NNT
H	H
BXIRWT	NN
L	IN
H	H
NFIAWT	NN
FL	IN
8891	CD
yyDOT	yyDOT

H	H
DMWQRJIM	NN
HIW	VB
B	IN
AWWIRT	NNT
AWPWRIH	NNP
yyCM	yyCM
W	CC
HNIXW	NNP
F	NNP
MWEMDM	NNP
DWQAQIS	NNP
LA	RB
ICJRK	VB
APILW	RB
LRWC	VB
L	IN
H	H
BIT	NN
H	H
LBN	JJ
yyDOT	yyDOT

HWA	PRP
IWKL	VB
LLKT	VB
L	IN
FM	NN
B	IN
NXT	NN
yyCM	yyCM
BGLL	IN
H	H
BWZ	NN
W	CC
H	H
LEG	NN
F	REL
EWRR	VB
H	H
IRIB	NN
H	H
RPWBLIQAI	JJ
GWRG	NNP
BWF	NNP
yyDOT	yyDOT

RICARDS	NNP
HCXIQH	NNP
MILIWNI	yyLRB
AMRIQAIM	JJ
B	IN
NAWM	NN
FZWR	NNP
EQICWT	NNP
LGLGNIWT	NNP
EL	IN
BWF	NNP
yyDOT	yyDOT

yyQUOT	yyQUOT
GWRG	NNP
H	NNP
MSKN	VB
yyQUOT	yyQUOT
yyCM	yyCM
AMRH	VB
RICARDS	NNP
B	IN
H	H
HGIH	NNP
H	NNP
JQSANIT	NNP
H	H
RKH	JJ
FL	POS
HIA	PRP
yyCM	yyCM
yyQUOT	yyQUOT
HWA	PRP
LA	RB
AFM	JJ
yyCM	yyCM
HWA	PRP
NWLD	VB
EM	IN
RGL	NNT
KSP	NN
B	IN
H	H
PH	NN
yyQUOT	yyQUOT
yyDOT	yyDOT

ZH	PRP
HIH	AUX
RMZ	NN
HN	MOD
L	IN
HIWTW	AUX
BN	NN
JWBIM	JJ
yyCM	yyCM
W	CC
